IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,,,,,,,,,,SA_0000001829_LBR,Data source,,0.87,,,,,,0.87,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,,,,,,,,,,SA_0000001829_MLI,Data source,,0.87,,,,,,0.87,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,,,,,,,,,,SA_0000001829_NER,Data source,,0.87,,,,,,0.87,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,,,,,,,,,,SA_0000001829_SUR,Data source,,0.87,,,,,,0.87,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,,,,,,,,,,SA_0000001829_LAO,Data source,,0.9,,,,,,0.9,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,,,,,,,,,,SA_0000001829_UGA,Data source,,0.91,,,,,,0.91,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,,,,,,,,,,SA_0000001829_VEN,Data source,,0.91,,,,,,0.91,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,,,,,,,,,,SA_0000001829_MKD,Data source,,0.93,,,,,,0.93,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,,,,,,,,,,SA_0000001829_SVK,Data source,,0.95,,,,,,0.95,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,,,,,,,,,,SA_0000001829_CMR,Data source,,0.96,,,,,,0.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,,,,,,,,,,SA_0000001829_SWZ,Data source,,0.96,,,,,,0.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,,,,,,,,,,SA_0000001829_TZA,Data source,,0.96,,,,,,0.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,,,,,,,,,,SA_0000001829_BIH,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,,,,,,,,,,SA_0000001829_BGR,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,,,,,,,,,,SA_0000001829_CUB,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,,,,,,,,,,SA_0000001829_GMB,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,SA_0000001829_SRB,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,,,,,,,,,,SA_0000001829_TGO,Data source,,0.98,,,,,,0.98,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,,,,,,,,,,SA_0000001829_SLE,Data source,,1.01,,,,,,1.01,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,,,,,,,,,,SA_0000001829_PER,Data source,,1.02,,,,,,1.02,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,,,,,,,,,,SA_0000001829_UZB,Data source,,1.02,,,,,,1.02,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,,,,,,,,,,SA_0000001829_IND,Data source,,1.03,,,,,,1.03,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,,,,,,,,,,SA_0000001829_GEO,Data source,,1.04,,,,,,1.04,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,,,,,,,,,,SA_0000001829_GTM,Data source,,1.04,,,,,,1.04,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,,,,,,,,,,SA_0000001829_KEN,Data source,,1.04,,,,,,1.04,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,,,,,,,,,,SA_0000001829_SEN,Data source,,1.05,,,,,,1.05,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,,,,,,,,,,SA_0000001829_DOM,Data source,,1.06,,,,,,1.06,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,,,,,,,,,,SA_0000001829_ZMB,Data source,,1.08,,,,,,1.08,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,,,,,,,,,,SA_0000001829_ZWE,Data source,,1.08,,,,,,1.08,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,,,,,,,,,,SA_0000001829_MEX,Data source,,1.09,,,,,,1.09,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,,,,,,,,,,SA_0000001829_CRI,Data source,,1.1,,,,,,1.1,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,,,,,,,,,,SA_0000001829_GIN,Data source,,1.11,,,,,,1.11,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,,,,,,,,,,SA_0000001829_NAM,Data source,,1.12,,,,,,1.12,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,,,,,,,,,,SA_0000001829_MNG,Data source,,1.13,,,,,,1.13,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,,,,,,,,,,SA_0000001829_ZAF,Data source,,1.15,,,,,,1.15,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,,,,,,,,,,SA_0000001829_ARG,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,,,,,,,,,,SA_0000001829_TCD,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,,,,,,,,,,SA_0000001829_HUN,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,,,,,,,,,,SA_0000001829_NGA,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,,,,,,,,,,SA_0000001829_ROU,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,,,,,,,,,,SA_0000001829_SOM,Data source,,1.16,,,,,,1.16,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,,,,,,,,,,SA_0000001829_BRB,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,,,,,,,,,,SA_0000001829_GUY,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,,,,,,,,,,SA_0000001829_IRQ,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,,,,,,,,,,SA_0000001829_KGZ,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,,,,,,,,,,SA_0000001829_MWI,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,,,,,,,,,,SA_0000001829_KNA,Data source,,1.17,,,,,,1.17,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,,,,,,,,,,SA_0000001829_CHN,Data source,,1.19,,,,,,1.19,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,SA_0000001829_SYR,Data source,,1.19,,,,,,1.19,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,,,,,,,,,,SA_0000001829_SAU,Data source,,1.27,,,,,,1.27,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,,,,,,,,,,SA_0000001829_BRA,Data source,,1.3,,,,,,1.3,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,,,,,,,,,,SA_0000001829_WSM,Data source,,1.3,,,,,,1.3,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,,,,,,,,,,SA_0000001829_AFG,Data source,,1.39,,,,,,1.39,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,,,,,,,,,,SA_0000001829_IDN,Data source,,1.43,,,,,,1.43,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,,,,,,,,,,SA_0000001829_BWA,Data source,,1.46,,,,,,1.46,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,,,,,,,,,,SA_0000001829_RUS,Data source,,1.46,,,,,,1.46,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,,,,,,,,,,SA_0000001829_BEL,Data source,,1.47,,,,,,1.47,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,,,,,,,,,,SA_0000001829_MUS,Data source,,1.47,,,,,,1.47,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,,,,,,,,,,SA_0000001829_POL,Data source,,1.47,,,,,,1.47,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,,,,,,,,,,SA_0000001829_URY,Data source,,1.5,,,,,,1.5,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,,,,,,,,,,SA_0000001829_DZA,Data source,,1.53,,,,,,1.53,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,,,,,,,,,,SA_0000001829_LTU,Data source,,1.55,,,,,,1.55,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,,,,,,,,,,SA_0000001829_TON,Data source,,1.61,,,,,,1.61,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,SA_0000001829_THA,Data source,,1.62,,,,,,1.62,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,,,,,,,,,,SA_0000001829_CHL,Data source,,1.63,,,,,,1.63,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,,,,,,,,,,SA_0000001829_FJI,Data source,,1.7,,,,,,1.7,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,,,,,,,,,,SA_0000001829_ATG,Data source,,1.74,,,,,,1.74,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,SA_0000001829_GRD,Data source,,1.74,,,,,,1.74,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,,,,,,,,,,SA_0000001829_MCO,Data source,,1.74,,,,,,1.74,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,,,,,,,,,,SA_0000001829_JAM,Data source,,1.75,,,,,,1.75,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,,,,,,,,,,SA_0000001829_LCA,Data source,,1.75,,,,,,1.75,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,,,,,,,,,,SA_0000001829_MNE,Data source,,1.77,,,,,,1.77,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,SA_0000001829_HRV,Data source,,1.85,,,,,,1.85,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,,,,,,,,,,SA_0000001829_NPL,Data source,,1.86,,,,,,1.86,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,,,,,,,,,,SA_0000001829_EGY,Data source,,1.91,,,,,,1.91,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,,,,,,,,,,SA_0000001829_GHA,Data source,,1.92,,,,,,1.92,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,,,,,,,,,,SA_0000001829_SLB,Data source,,1.93,,,,,,1.93,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,,,,,,,,,,SA_0000001829_PAK,Data source,,1.94,,,,,,1.94,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,,,,,,,,,,SA_0000001829_EST,Data source,,1.96,,,,,,1.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,,,,,,,,,,SA_0000001829_NLD,Data source,,1.96,,,,,,1.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,,,,,,,,,,SA_0000001829_PRT,Data source,,1.96,,,,,,1.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,,,,,,,,,,SA_0000001829_SVN,Data source,,1.96,,,,,,1.96,,,EN,2018-10-25T22:00:00.000Z
SA_0000001829,Average price 500 mls Beer in US$,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,,,,,,,,,,SA_0000001829_LBN,Data source,,2,,,,,,2,,,EN,2018-10-25T22:00:00.000Z
