ASM00094940,19730316,TAVG,218,H,,S,
ASM00094940,19730317,TAVG,233,H,,S,
ASM00094940,19730320,TAVG,188,H,,S,
ASM00094940,19730321,TAVG,188,H,,S,
ASM00094940,19730322,TAVG,175,H,,S,
ASM00094940,19730323,TAVG,183,H,,S,
ASM00094940,19730325,TAVG,190,H,,S,
ASM00094940,19730326,TAVG,212,H,,S,
ASM00094940,19730327,TAVG,220,H,,S,
ASM00094940,19730328,TAVG,204,H,,S,
ASM00094940,19730329,TAVG,172,H,,S,
ASM00094940,19730330,TAVG,160,H,,S,
ASM00094940,19730401,TAVG,172,H,,S,
ASM00094940,19730402,TAVG,195,H,,S,
ASM00094940,19730403,TAVG,205,H,,S,
ASM00094940,19730404,TAVG,214,H,,S,
ASM00094940,19730405,TAVG,218,H,,S,
ASM00094940,19730406,TAVG,205,H,,S,
ASM00094940,19730407,TAVG,190,H,,S,
ASM00094940,19730408,TAVG,171,H,,S,
ASM00094940,19730409,TAVG,165,H,,S,
ASM00094940,19730410,TAVG,160,H,,S,
ASM00094940,19730411,TAVG,168,H,,S,
ASM00094940,19730412,TAVG,173,H,,S,
ASM00094940,19730413,TAVG,180,H,,S,
ASM00094940,19730415,TAVG,215,H,,S,
ASM00094940,19730416,TAVG,202,H,,S,
ASM00094940,19730417,TAVG,173,H,,S,
ASM00094940,19730418,TAVG,197,H,,S,
ASM00094940,19730419,TAVG,179,H,,S,
ASM00094940,19730420,TAVG,165,H,,S,
ASM00094940,19730421,TAVG,192,H,,S,
ASM00094940,19730422,TAVG,143,H,,S,
ASM00094940,19730423,TAVG,159,H,,S,
ASM00094940,19730424,TAVG,188,H,,S,
ASM00094940,19730425,TAVG,196,H,,S,
ASM00094940,19730426,TAVG,200,H,,S,
ASM00094940,19730428,TAVG,184,H,,S,
ASM00094940,19730429,TAVG,185,H,,S,
ASM00094940,19730430,TAVG,187,H,,S,
ASM00094940,19730501,TAVG,171,H,,S,
ASM00094940,19730505,TAVG,188,H,,S,
ASM00094940,19730506,TAVG,205,H,,S,
ASM00094940,19730507,TAVG,190,H,,S,
ASM00094940,19730509,TAVG,182,H,,S,
ASM00094940,19730510,TAVG,178,H,,S,
ASM00094940,19730512,TAVG,169,H,,S,
ASM00094940,19730513,TAVG,143,H,,S,
ASM00094940,19730515,TAVG,122,H,,S,
ASM00094940,19730516,TAVG,145,H,,S,
ASM00094940,19730517,TAVG,125,H,,S,
ASM00094940,19730519,TAVG,138,H,,S,
ASM00094940,19730522,TAVG,165,H,,S,
ASM00094940,19730523,TAVG,162,H,,S,
ASM00094940,19730527,TAVG,141,H,,S,
ASM00094940,19730528,TAVG,145,H,,S,
ASM00094940,19730530,TAVG,153,H,,S,
ASM00094940,19730531,TAVG,153,H,,S,
ASM00094940,19730602,TAVG,148,H,,S,
ASM00094940,19730603,TAVG,110,H,,S,
ASM00094940,19730604,TAVG,118,H,,S,
ASM00094940,19730606,TAVG,110,H,,S,
ASM00094940,19730607,TAVG,113,H,,S,
ASM00094940,19730608,TAVG,110,H,,S,
ASM00094940,19730609,TAVG,105,H,,S,
ASM00094940,19730611,TAVG,122,H,,S,
ASM00094940,19730612,TAVG,138,H,,S,
ASM00094940,19730614,TAVG,133,H,,S,
ASM00094940,19730615,TAVG,130,H,,S,
ASM00094940,19730616,TAVG,128,H,,S,
ASM00094940,19730617,TAVG,132,H,,S,
ASM00094940,19730618,TAVG,138,H,,S,
ASM00094940,19730620,TAVG,145,H,,S,
ASM00094940,19730622,TAVG,128,H,,S,
ASM00094940,19730623,TAVG,155,H,,S,
ASM00094940,19730624,TAVG,161,H,,S,
ASM00094940,19730626,TAVG,118,H,,S,
ASM00094940,19730627,TAVG,121,H,,S,
ASM00094940,19730628,TAVG,125,H,,S,
ASM00094940,19730629,TAVG,144,H,,S,
ASM00094940,19730630,TAVG,153,H,,S,
ASM00094940,19730725,PRCP,0,,,S,
ASM00094940,19730701,TAVG,135,H,,S,
ASM00094940,19730703,TAVG,140,H,,S,
ASM00094940,19730704,TAVG,122,H,,S,
ASM00094940,19730706,TAVG,140,H,,S,
ASM00094940,19730708,TAVG,142,H,,S,
ASM00094940,19730709,TAVG,132,H,,S,
ASM00094940,19730716,TAVG,145,H,,S,
ASM00094940,19730717,TAVG,118,H,,S,
ASM00094940,19730718,TAVG,95,H,,S,
ASM00094940,19730719,TAVG,115,H,,S,
ASM00094940,19730722,TAVG,135,H,,S,
ASM00094940,19730724,TAVG,130,H,,S,
ASM00094940,19730725,TAVG,134,H,,S,
ASM00094940,19730726,TAVG,142,H,,S,
ASM00094940,19730728,TAVG,115,H,,S,
ASM00094940,19730729,TAVG,127,H,,S,
ASM00094940,19730730,TAVG,135,H,,S,
ASM00094940,19730731,TAVG,150,H,,S,
ASM00094940,19730801,TAVG,118,H,,S,
ASM00094940,19730802,TAVG,123,H,,S,
ASM00094940,19730804,TAVG,126,H,,S,
ASM00094940,19730806,TAVG,160,H,,S,
ASM00094940,19730808,TAVG,128,H,,S,
ASM00094940,19730809,TAVG,118,H,,S,
ASM00094940,19730810,TAVG,110,H,,S,
ASM00094940,19730811,TAVG,122,H,,S,
ASM00094940,19730812,TAVG,104,H,,S,
ASM00094940,19730813,TAVG,122,H,,S,
ASM00094940,19730814,TAVG,125,H,,S,
ASM00094940,19730815,TAVG,128,H,,S,
ASM00094940,19730816,TAVG,147,H,,S,
ASM00094940,19730820,TAVG,110,H,,S,
ASM00094940,19730821,TAVG,108,H,,S,
ASM00094940,19730822,TAVG,128,H,,S,
ASM00094940,19730823,TAVG,145,H,,S,
ASM00094940,19730824,TAVG,125,H,,S,
ASM00094940,19730825,TAVG,128,H,,S,
ASM00094940,19730826,TAVG,135,H,,S,
ASM00094940,19730829,TAVG,132,H,,S,
ASM00094940,19730830,TAVG,128,H,,S,
ASM00094940,19730831,TAVG,140,H,,S,
ASM00094940,19730901,TAVG,165,H,,S,
ASM00094940,19730904,TAVG,125,H,,S,
ASM00094940,19730905,TAVG,143,H,,S,
ASM00094940,19730908,TAVG,143,H,,S,
ASM00094940,19730912,TAVG,177,H,,S,
ASM00094940,19730913,TAVG,175,H,,S,
ASM00094940,19730914,TAVG,147,H,,S,
ASM00094940,19730915,TAVG,122,H,,S,
ASM00094940,19730916,TAVG,125,H,,S,
ASM00094940,19730919,TAVG,155,H,,S,
ASM00094940,19730922,TAVG,135,H,,S,
ASM00094940,19730923,TAVG,158,H,,S,
ASM00094940,19730924,TAVG,158,H,,S,
ASM00094940,19730927,TAVG,163,H,,S,
ASM00094940,19730929,TAVG,195,H,,S,
ASM00094940,19730930,TAVG,230,H,,S,
ASM00094940,19731002,TAVG,128,H,,S,
ASM00094940,19731003,TAVG,153,H,,S,
ASM00094940,19731004,TAVG,162,H,,S,
ASM00094940,19731005,TAVG,150,H,,S,
ASM00094940,19731006,TAVG,157,H,,S,
ASM00094940,19731008,TAVG,182,H,,S,
ASM00094940,19731009,TAVG,167,H,,S,
ASM00094940,19731010,TAVG,132,H,,S,
ASM00094940,19731012,TAVG,132,H,,S,
ASM00094940,19731013,TAVG,147,H,,S,
ASM00094940,19731015,TAVG,175,H,,S,
ASM00094940,19731016,TAVG,203,H,,S,
ASM00094940,19731017,TAVG,188,H,,S,
ASM00094940,19731020,TAVG,173,H,,S,
ASM00094940,19731021,TAVG,147,H,,S,
ASM00094940,19731023,TAVG,147,H,,S,
ASM00094940,19731024,TAVG,172,H,,S,
ASM00094940,19731026,TAVG,182,H,,S,
ASM00094940,19731027,TAVG,177,H,,S,
ASM00094940,19731028,TAVG,214,H,,S,
ASM00094940,19731029,TAVG,186,H,,S,
ASM00094940,19731030,TAVG,177,H,,S,
ASM00094940,19731031,TAVG,196,H,,S,
ASM00094940,19731102,TAVG,170,H,,S,
ASM00094940,19731103,TAVG,163,H,,S,
ASM00094940,19731104,TAVG,161,H,,S,
ASM00094940,19731105,TAVG,168,H,,S,
ASM00094940,19731106,TAVG,159,H,,S,
ASM00094940,19731107,TAVG,173,H,,S,
ASM00094940,19731108,TAVG,186,H,,S,
ASM00094940,19731109,TAVG,204,H,,S,
ASM00094940,19731111,TAVG,171,H,,S,
ASM00094940,19731112,TAVG,181,H,,S,
ASM00094940,19731113,TAVG,166,H,,S,
ASM00094940,19731114,TAVG,162,H,,S,
ASM00094940,19731115,TAVG,168,H,,S,
ASM00094940,19731116,TAVG,187,H,,S,
ASM00094940,19731117,TAVG,219,H,,S,
ASM00094940,19731118,TAVG,224,H,,S,
ASM00094940,19731119,TAVG,199,H,,S,
ASM00094940,19731120,TAVG,213,H,,S,
ASM00094940,19731121,TAVG,162,H,,S,
ASM00094940,19731122,TAVG,168,H,,S,
ASM00094940,19731123,TAVG,197,H,,S,
ASM00094940,19731124,TAVG,175,H,,S,
ASM00094940,19731125,TAVG,189,H,,S,
ASM00094940,19731126,TAVG,163,H,,S,
ASM00094940,19731127,TAVG,176,H,,S,
ASM00094940,19731128,TAVG,176,H,,S,
ASM00094940,19731129,TAVG,209,H,,S,
ASM00094940,19731130,TAVG,215,H,,S,
ASM00094940,19731201,TAVG,223,H,,S,
ASM00094940,19731202,TAVG,217,H,,S,
ASM00094940,19731203,TAVG,198,H,,S,
ASM00094940,19731204,TAVG,174,H,,S,
ASM00094940,19731205,TAVG,218,H,,S,
ASM00094940,19731206,TAVG,207,H,,S,
ASM00094940,19731207,TAVG,183,H,,S,
ASM00094940,19731208,TAVG,195,H,,S,
ASM00094940,19731209,TAVG,208,H,,S,
ASM00094940,19731210,TAVG,211,H,,S,
ASM00094940,19731211,TAVG,208,H,,S,
ASM00094940,19731212,TAVG,220,H,,S,
ASM00094940,19731213,TAVG,218,H,,S,
ASM00094940,19731214,TAVG,223,H,,S,
ASM00094940,19731215,TAVG,218,H,,S,
ASM00094940,19731216,TAVG,185,H,,S,
ASM00094940,19731217,TAVG,184,H,,S,
ASM00094940,19731218,TAVG,202,H,,S,
ASM00094940,19731219,TAVG,205,H,,S,
ASM00094940,19731220,TAVG,198,H,,S,
ASM00094940,19731221,TAVG,219,H,,S,
ASM00094940,19731222,TAVG,197,H,,S,
ASM00094940,19731223,TAVG,182,H,,S,
ASM00094940,19731224,TAVG,214,H,,S,
ASM00094940,19731225,TAVG,194,H,,S,
ASM00094940,19731226,TAVG,196,H,,S,
ASM00094940,19731227,TAVG,213,H,,S,
ASM00094940,19731228,TAVG,219,H,,S,
ASM00094940,19731229,TAVG,220,H,,S,
ASM00094940,19731230,TAVG,206,H,,S,
ASM00094940,19731231,TAVG,201,H,,S,
ASM00094940,19740103,PRCP,0,,,S,
ASM00094940,19740101,TAVG,203,H,,S,
ASM00094940,19740102,TAVG,181,H,,S,
ASM00094940,19740103,TAVG,215,H,,S,
ASM00094940,19740104,TAVG,216,H,,S,
ASM00094940,19740105,TAVG,217,H,,S,
ASM00094940,19740106,TAVG,204,H,,S,
ASM00094940,19740107,TAVG,185,H,,S,
ASM00094940,19740108,TAVG,192,H,,S,
ASM00094940,19740109,TAVG,211,H,,S,
ASM00094940,19740110,TAVG,206,H,,S,
ASM00094940,19740111,TAVG,207,H,,S,
ASM00094940,19740112,TAVG,193,H,,S,
ASM00094940,19740113,TAVG,208,H,,S,
ASM00094940,19740114,TAVG,222,H,,S,
ASM00094940,19740115,TAVG,237,H,,S,
ASM00094940,19740116,TAVG,243,H,,S,
ASM00094940,19740117,TAVG,203,H,,S,
ASM00094940,19740118,TAVG,194,H,,S,
ASM00094940,19740119,TAVG,208,H,,S,
ASM00094940,19740120,TAVG,247,H,,S,
ASM00094940,19740121,TAVG,232,H,,S,
ASM00094940,19740122,TAVG,203,H,,S,
ASM00094940,19740123,TAVG,204,H,,S,
ASM00094940,19740124,TAVG,211,H,,S,
ASM00094940,19740125,TAVG,229,H,,S,
ASM00094940,19740126,TAVG,237,H,,S,
ASM00094940,19740127,TAVG,233,H,,S,
ASM00094940,19740128,TAVG,222,H,,S,
ASM00094940,19740129,TAVG,227,H,,S,
ASM00094940,19740130,TAVG,229,H,,S,
ASM00094940,19740131,TAVG,236,H,,S,
ASM00094940,19740201,TAVG,241,H,,S,
ASM00094940,19740202,TAVG,202,H,,S,
ASM00094940,19740203,TAVG,186,H,,S,
ASM00094940,19740204,TAVG,198,H,,S,
ASM00094940,19740205,TAVG,217,H,,S,
ASM00094940,19740206,TAVG,192,H,,S,
ASM00094940,19740207,TAVG,193,H,,S,
ASM00094940,19740208,TAVG,202,H,,S,
ASM00094940,19740209,TAVG,203,H,,S,
ASM00094940,19740210,TAVG,188,H,,S,
ASM00094940,19740211,TAVG,212,H,,S,
ASM00094940,19740212,TAVG,217,H,,S,
ASM00094940,19740213,TAVG,211,H,,S,
ASM00094940,19740214,TAVG,206,H,,S,
ASM00094940,19740215,TAVG,197,H,,S,
ASM00094940,19740216,TAVG,226,H,,S,
ASM00094940,19740217,TAVG,242,H,,S,
ASM00094940,19740218,TAVG,236,H,,S,
ASM00094940,19740219,TAVG,199,H,,S,
ASM00094940,19740220,TAVG,184,H,,S,
ASM00094940,19740221,TAVG,180,H,,S,
ASM00094940,19740222,TAVG,228,H,,S,
ASM00094940,19740223,TAVG,201,H,,S,
ASM00094940,19740224,TAVG,204,H,,S,
ASM00094940,19740225,TAVG,224,H,,S,
ASM00094940,19740226,TAVG,214,H,,S,
ASM00094940,19740227,TAVG,214,H,,S,
ASM00094940,19740228,TAVG,223,H,,S,
ASM00094940,19740314,PRCP,0,,,S,
ASM00094940,19740301,TAVG,217,H,,S,
ASM00094940,19740302,TAVG,228,H,,S,
ASM00094940,19740303,TAVG,229,H,,S,
ASM00094940,19740304,TAVG,218,H,,S,
ASM00094940,19740305,TAVG,215,H,,S,
ASM00094940,19740306,TAVG,215,H,,S,
ASM00094940,19740308,TAVG,225,H,,S,
ASM00094940,19740309,TAVG,219,H,,S,
ASM00094940,19740310,TAVG,198,H,,S,
ASM00094940,19740312,TAVG,206,H,,S,
ASM00094940,19740313,TAVG,195,H,,S,
ASM00094940,19740314,TAVG,188,H,,S,
ASM00094940,19740317,TAVG,194,H,,S,
ASM00094940,19740318,TAVG,186,H,,S,
ASM00094940,19740320,TAVG,193,H,,S,
ASM00094940,19740321,TAVG,196,H,,S,
ASM00094940,19740324,TAVG,193,H,,S,
ASM00094940,19740325,TAVG,205,H,,S,
ASM00094940,19740329,TAVG,205,H,,S,
ASM00094940,19740330,TAVG,192,H,,S,
ASM00094940,19740402,TAVG,207,H,,S,
ASM00094940,19740405,TAVG,175,H,,S,
ASM00094940,19740407,TAVG,205,H,,S,
ASM00094940,19740408,TAVG,188,H,,S,
ASM00094940,19740412,TAVG,180,H,,S,
ASM00094940,19740414,TAVG,165,H,,S,
ASM00094940,19740415,TAVG,168,H,,S,
ASM00094940,19740416,TAVG,182,H,,S,
ASM00094940,19740418,TAVG,205,H,,S,
ASM00094940,19740422,TAVG,182,H,,S,
ASM00094940,19740428,TAVG,190,H,,S,
ASM00094940,19740502,TAVG,160,H,,S,
ASM00094940,19740504,TAVG,166,H,,S,
ASM00094940,19740505,TAVG,170,H,,S,
ASM00094940,19740506,TAVG,199,H,,S,
ASM00094940,19740509,TAVG,177,H,,S,
ASM00094940,19740510,TAVG,179,H,,S,
ASM00094940,19740512,TAVG,180,H,,S,
ASM00094940,19740513,TAVG,185,H,,S,
ASM00094940,19740517,TAVG,143,H,,S,
ASM00094940,19740519,TAVG,147,H,,S,
ASM00094940,19740520,TAVG,150,H,,S,
ASM00094940,19740531,TAVG,145,H,,S,
ASM00094940,19740603,TAVG,174,H,,S,
ASM00094940,19740604,TAVG,174,H,,S,
ASM00094940,19740605,TAVG,168,H,,S,
ASM00094940,19740610,TAVG,160,H,,S,
ASM00094940,19740613,TAVG,123,H,,S,
ASM00094940,19740614,TAVG,101,H,,S,
ASM00094940,19740615,TAVG,118,H,,S,
ASM00094940,19740617,TAVG,110,H,,S,
ASM00094940,19740620,TAVG,106,H,,S,
ASM00094940,19740623,TAVG,110,H,,S,
ASM00094940,19740626,TAVG,104,H,,S,
ASM00094940,19740629,TAVG,142,H,,S,
ASM00094940,19740701,TAVG,123,H,,S,
ASM00094940,19740702,TAVG,118,H,,S,
ASM00094940,19740706,TAVG,99,H,,S,
ASM00094940,19740708,TAVG,105,H,,S,
ASM00094940,19740713,TAVG,123,H,,S,
ASM00094940,19740715,TAVG,142,H,,S,
ASM00094940,19740717,TAVG,155,H,,S,
ASM00094940,19740719,TAVG,145,H,,S,
ASM00094940,19740721,TAVG,147,H,,S,
ASM00094940,19740722,TAVG,150,H,,S,
ASM00094940,19740725,TAVG,153,H,,S,
ASM00094940,19740730,TAVG,120,H,,S,
ASM00094940,19740731,TAVG,143,H,,S,
ASM00094940,19740802,TAVG,119,H,,S,
ASM00094940,19740808,TAVG,125,H,,S,
ASM00094940,19740813,TAVG,142,H,,S,
ASM00094940,19740815,TAVG,100,H,,S,
ASM00094940,19740817,TAVG,127,H,,S,
ASM00094940,19740818,TAVG,148,H,,S,
ASM00094940,19740820,TAVG,118,H,,S,
ASM00094940,19740822,TAVG,120,H,,S,
ASM00094940,19740826,TAVG,135,H,,S,
ASM00094940,19740828,TAVG,130,H,,S,
ASM00094940,19740830,TAVG,140,H,,S,
ASM00094940,19740901,TAVG,120,H,,S,
ASM00094940,19740902,TAVG,123,H,,S,
ASM00094940,19740903,TAVG,147,H,,S,
ASM00094940,19740906,TAVG,118,H,,S,
ASM00094940,19740907,TAVG,138,H,,S,
ASM00094940,19740909,TAVG,137,H,,S,
ASM00094940,19740910,TAVG,150,H,,S,
ASM00094940,19740913,TAVG,162,H,,S,
ASM00094940,19740914,TAVG,110,H,,S,
ASM00094940,19740917,TAVG,130,H,,S,
ASM00094940,19740918,TAVG,123,H,,S,
ASM00094940,19740919,TAVG,149,H,,S,
ASM00094940,19740920,TAVG,128,H,,S,
ASM00094940,19740922,TAVG,130,H,,S,
ASM00094940,19740923,TAVG,135,H,,S,
ASM00094940,19740924,TAVG,110,H,,S,
ASM00094940,19740926,TAVG,93,H,,S,
ASM00094940,19740927,TAVG,112,H,,S,
ASM00094940,19740928,TAVG,132,H,,S,
ASM00094940,19740929,TAVG,158,H,,S,
ASM00094940,19740930,TAVG,155,H,,S,
ASM00094940,19741004,TAVG,160,H,,S,
ASM00094940,19741005,TAVG,150,H,,S,
ASM00094940,19741006,TAVG,135,H,,S,
ASM00094940,19741007,TAVG,130,H,,S,
ASM00094940,19741010,TAVG,145,H,,S,
ASM00094940,19741011,TAVG,132,H,,S,
ASM00094940,19741012,TAVG,150,H,,S,
ASM00094940,19741013,TAVG,138,H,,S,
ASM00094940,19741014,TAVG,138,H,,S,
ASM00094940,19741015,TAVG,170,H,,S,
ASM00094940,19741016,TAVG,168,H,,S,
ASM00094940,19741018,TAVG,122,H,,S,
ASM00094940,19741021,TAVG,155,H,,S,
ASM00094940,19741022,TAVG,147,H,,S,
ASM00094940,19741026,TAVG,149,H,,S,
ASM00094940,19741027,TAVG,173,H,,S,
ASM00094940,19741028,TAVG,185,H,,S,
ASM00094940,19741030,TAVG,183,H,,S,
ASM00094940,19741031,TAVG,185,H,,S,
ASM00094940,19741101,TAVG,146,H,,S,
ASM00094940,19741102,TAVG,122,H,,S,
ASM00094940,19741103,TAVG,133,H,,S,
ASM00094940,19741104,TAVG,148,H,,S,
ASM00094940,19741105,TAVG,151,H,,S,
ASM00094940,19741106,TAVG,131,H,,S,
ASM00094940,19741107,TAVG,148,H,,S,
ASM00094940,19741108,TAVG,204,H,,S,
ASM00094940,19741109,TAVG,204,H,,S,
ASM00094940,19741110,TAVG,227,H,,S,
ASM00094940,19741111,TAVG,187,H,,S,
ASM00094940,19741112,TAVG,162,H,,S,
ASM00094940,19741113,TAVG,151,H,,S,
ASM00094940,19741114,TAVG,144,H,,S,
ASM00094940,19741115,TAVG,155,H,,S,
ASM00094940,19741116,TAVG,170,H,,S,
ASM00094940,19741117,TAVG,183,H,,S,
ASM00094940,19741118,TAVG,166,H,,S,
ASM00094940,19741119,TAVG,159,H,,S,
ASM00094940,19741120,TAVG,175,H,,S,
ASM00094940,19741121,TAVG,200,H,,S,
ASM00094940,19741122,TAVG,174,H,,S,
ASM00094940,19741123,TAVG,175,H,,S,
ASM00094940,19741124,TAVG,161,H,,S,
ASM00094940,19741125,TAVG,179,H,,S,
ASM00094940,19741126,TAVG,160,H,,S,
ASM00094940,19741127,TAVG,143,H,,S,
ASM00094940,19741128,TAVG,143,H,,S,
ASM00094940,19741129,TAVG,148,H,,S,
ASM00094940,19741130,TAVG,168,H,,S,
ASM00094940,19741201,TAVG,209,H,,S,
ASM00094940,19741202,TAVG,236,H,,S,
ASM00094940,19741203,TAVG,168,H,,S,
ASM00094940,19741204,TAVG,177,H,,S,
ASM00094940,19741205,TAVG,184,H,,S,
ASM00094940,19741206,TAVG,197,H,,S,
ASM00094940,19741207,TAVG,169,H,,S,
ASM00094940,19741208,TAVG,169,H,,S,
ASM00094940,19741209,TAVG,188,H,,S,
ASM00094940,19741210,TAVG,183,H,,S,
ASM00094940,19741211,TAVG,214,H,,S,
ASM00094940,19741212,TAVG,167,H,,S,
ASM00094940,19741213,TAVG,187,H,,S,
ASM00094940,19741214,TAVG,206,H,,S,
ASM00094940,19741215,TAVG,208,H,,S,
ASM00094940,19741216,TAVG,211,H,,S,
ASM00094940,19741217,TAVG,215,H,,S,
ASM00094940,19741218,TAVG,214,H,,S,
ASM00094940,19741219,TAVG,172,H,,S,
ASM00094940,19741220,TAVG,161,H,,S,
ASM00094940,19741221,TAVG,164,H,,S,
ASM00094940,19741222,TAVG,171,H,,S,
ASM00094940,19741223,TAVG,184,H,,S,
ASM00094940,19741224,TAVG,191,H,,S,
ASM00094940,19741225,TAVG,198,H,,S,
ASM00094940,19741226,TAVG,207,H,,S,
ASM00094940,19741227,TAVG,214,H,,S,
ASM00094940,19741228,TAVG,206,H,,S,
ASM00094940,19741229,TAVG,207,H,,S,
ASM00094940,19741230,TAVG,209,H,,S,
ASM00094940,19741231,TAVG,196,H,,S,
ASM00094940,19750101,TAVG,244,H,,S,
ASM00094940,19750102,TAVG,240,H,,S,
ASM00094940,19750103,TAVG,224,H,,S,
ASM00094940,19750104,TAVG,204,H,,S,
ASM00094940,19750105,TAVG,184,H,,S,
ASM00094940,19750106,TAVG,211,H,,S,
ASM00094940,19750107,TAVG,215,H,,S,
ASM00094940,19750108,TAVG,228,H,,S,
ASM00094940,19750109,TAVG,213,H,,S,
ASM00094940,19750110,TAVG,203,H,,S,
ASM00094940,19750111,TAVG,217,H,,S,
ASM00094940,19750112,TAVG,177,H,,S,
ASM00094940,19750113,TAVG,196,H,,S,
ASM00094940,19750114,TAVG,198,H,,S,
ASM00094940,19750115,TAVG,177,H,,S,
ASM00094940,19750121,TAVG,207,H,,S,
ASM00094940,19750122,TAVG,202,H,,S,
ASM00094940,19750123,TAVG,208,H,,S,
ASM00094940,19750124,TAVG,235,H,,S,
ASM00094940,19750125,TAVG,180,H,,S,
ASM00094940,19750126,TAVG,176,H,,S,
ASM00094940,19750127,TAVG,170,H,,S,
ASM00094940,19750128,TAVG,172,H,,S,
ASM00094940,19750129,TAVG,193,H,,S,
ASM00094940,19750130,TAVG,194,H,,S,
ASM00094940,19750131,TAVG,211,H,,S,
ASM00094940,19750201,TAVG,228,H,,S,
ASM00094940,19750203,TAVG,210,H,,S,
ASM00094940,19750204,TAVG,213,H,,S,
ASM00094940,19750205,TAVG,206,H,,S,
ASM00094940,19750206,TAVG,232,H,,S,
ASM00094940,19750207,TAVG,238,H,,S,
ASM00094940,19750208,TAVG,258,H,,S,
ASM00094940,19750209,TAVG,198,H,,S,
ASM00094940,19750210,TAVG,225,H,,S,
ASM00094940,19750211,TAVG,232,H,,S,
ASM00094940,19750212,TAVG,218,H,,S,
ASM00094940,19750213,TAVG,188,H,,S,
ASM00094940,19750214,TAVG,176,H,,S,
ASM00094940,19750215,TAVG,199,H,,S,
ASM00094940,19750216,TAVG,191,H,,S,
ASM00094940,19750217,TAVG,191,H,,S,
ASM00094940,19750218,TAVG,207,H,,S,
ASM00094940,19750219,TAVG,213,H,,S,
ASM00094940,19750220,TAVG,212,H,,S,
ASM00094940,19750221,TAVG,182,H,,S,
ASM00094940,19750222,TAVG,187,H,,S,
ASM00094940,19750223,TAVG,196,H,,S,
ASM00094940,19750224,TAVG,188,H,,S,
ASM00094940,19750225,TAVG,195,H,,S,
ASM00094940,19750226,TAVG,193,H,,S,
ASM00094940,19750227,TAVG,167,H,,S,
ASM00094940,19750228,TAVG,172,H,,S,
ASM00094940,19750301,TAVG,192,H,,S,
ASM00094940,19750302,TAVG,192,H,,S,
ASM00094940,19750303,TAVG,208,H,,S,
ASM00094940,19750304,TAVG,190,H,,S,
ASM00094940,19750306,TAVG,208,H,,S,
