IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2014,true,,,,,,,,,,SA_0000001789_USA,Data source,,16.5,,,,,,16.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2014,false,,,,,,,,,,SA_0000001789_BLR,Data source,,19.5,,,,,,19.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,false,,,,,,,,,,SA_0000001789_UKR,Data source,,20.3,,,,,,20.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2014,true,,,,,,,,,,SA_0000001789_CZE,Data source,,21.4,,,,,,21.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2014,false,,,,,,,,,,SA_0000001789_LTU,Data source,,26,,,,,,26,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2014,true,,,,,,,,,,SA_0000001789_PLW,Data source,,29.2,,,,,,29.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,false,,,,,,,,,,SA_0000001789_AZE,Data source,,3.8,,,,,,3.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2014,true,,,,,,,,,,SA_0000001789_NZL,Data source,,30,,,,,,30,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2014,true,,,,,,,,,,SA_0000001789_CHL,Data source,,4.6,,,,,,4.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2014,true,,,,,,,,,,SA_0000001789_HRV,Data source,,9.2,,,,,,9.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2013,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.4,,,,,,0.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,FIN,Finland,Year,2013,false,,,,,,,,,,SA_0000001789_FIN,Data source,,1.1,,,,,,1.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,GEO,Georgia,Year,2013,false,,,,,,,,,,SA_0000001789_GEO,Data source,,1.2,,,,,,1.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2013,false,,,,,,,,,,SA_0000001789_SVK,Data source,,10.6,,,,,,10.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LVA,Latvia,Year,2013,false,,,,,,,,,,SA_0000001789_LVA,Data source,,11.6,,,,,,11.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,false,,,,,,,,,,SA_0000001789_IRL,Data source,,16.9,,,,,,16.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2013,false,,,,,,,,,,SA_0000001789_USA,Data source,,17.4,,,,,,17.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2013,false,,,,,,,,,,SA_0000001789_BLR,Data source,,20.6,,,,,,20.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2013,false,,,,,,,,,,SA_0000001789_CZE,Data source,,21.2,,,,,,21.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2013,false,,,,,,,,,,SA_0000001789_PLW,Data source,,22.3,,,,,,22.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2013,false,,,,,,,,,,SA_0000001789_UKR,Data source,,24,,,,,,24,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2013,false,,,,,,,,,,SA_0000001789_LTU,Data source,,26,,,,,,26,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,EST,Estonia,Year,2013,false,,,,,,,,,,SA_0000001789_EST,Data source,,27.6,,,,,,27.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2013,false,,,,,,,,,,SA_0000001789_AZE,Data source,,4.1,,,,,,4.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2013,false,,,,,,,,,,SA_0000001789_NZL,Data source,,41,,,,,,41,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2013,false,,,,,,,,,,SA_0000001789_CHL,Data source,,6.1,,,,,,6.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2013,false,,,,,,,,,,SA_0000001789_HRV,Data source,,6.4,,,,,,6.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2012,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.4,,,,,,0.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,FIN,Finland,Year,2012,false,,,,,,,,,,SA_0000001789_FIN,Data source,,1.1,,,,,,1.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,GEO,Georgia,Year,2012,false,,,,,,,,,,SA_0000001789_GEO,Data source,,1.8,,,,,,1.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2012,false,,,,,,,,,,SA_0000001789_SVK,Data source,,11.2,,,,,,11.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2012,false,,,,,,,,,,SA_0000001789_USA,Data source,,18.3,,,,,,18.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,false,,,,,,,,,,SA_0000001789_IRL,Data source,,19.2,,,,,,19.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2012,true,,,,,,,,,,SA_0000001789_IRN,Data source,,2.3,,,,,,2.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2012,false,,,,,,,,,,SA_0000001789_CZE,Data source,,20.6,,,,,,20.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2012,false,,,,,,,,,,SA_0000001789_BLR,Data source,,21.2,,,,,,21.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,false,,,,,,,,,,SA_0000001789_LVA,Data source,,22.1,,,,,,22.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2012,false,,,,,,,,,,SA_0000001789_LTU,Data source,,24,,,,,,24,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,false,,,,,,,,,,SA_0000001789_UKR,Data source,,25.1,,,,,,25.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2012,false,,,,,,,,,,SA_0000001789_PLW,Data source,,3.1,,,,,,3.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,false,,,,,,,,,,SA_0000001789_AZE,Data source,,3.5,,,,,,3.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HUN,Hungary,Year,2012,true,,,,,,,,,,SA_0000001789_HUN,Data source,,3.5,,,,,,3.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,EST,Estonia,Year,2012,false,,,,,,,,,,SA_0000001789_EST,Data source,,38.8,,,,,,38.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2012,false,,,,,,,,,,SA_0000001789_HRV,Data source,,5.6,,,,,,5.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2012,false,,,,,,,,,,SA_0000001789_CHL,Data source,,7.8,,,,,,7.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.4,,,,,,0.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,FIN,Finland,Year,2011,false,,,,,,,,,,SA_0000001789_FIN,Data source,,1.1,,,,,,1.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2011,false,,,,,,,,,,SA_0000001789_LTU,Data source,,15,,,,,,15,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2011,false,,,,,,,,,,SA_0000001789_USA,Data source,,18.1,,,,,,18.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2011,false,,,,,,,,,,SA_0000001789_CZE,Data source,,18.9,,,,,,18.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2011,false,,,,,,,,,,SA_0000001789_IRN,Data source,,2.2,,,,,,2.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2011,false,,,,,,,,,,SA_0000001789_BLR,Data source,,20.4,,,,,,20.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,false,,,,,,,,,,SA_0000001789_IRL,Data source,,20.5,,,,,,20.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2011,false,,,,,,,,,,SA_0000001789_UKR,Data source,,25.1,,,,,,25.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2011,false,,,,,,,,,,SA_0000001789_AZE,Data source,,3.8,,,,,,3.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2011,false,,,,,,,,,,SA_0000001789_PLW,Data source,,30.8,,,,,,30.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HUN,Hungary,Year,2011,false,,,,,,,,,,SA_0000001789_HUN,Data source,,4,,,,,,4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2011,false,,,,,,,,,,SA_0000001789_HRV,Data source,,4.8,,,,,,4.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,EST,Estonia,Year,2011,false,,,,,,,,,,SA_0000001789_EST,Data source,,45.3,,,,,,45.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2011,true,,,,,,,,,,SA_0000001789_GBR,Data source,,55.7,,,,,,55.7,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,false,,,,,,,,,,SA_0000001789_SVK,Data source,,6.1,,,,,,6.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,false,,,,,,,,,,SA_0000001789_CHL,Data source,,7.2,,,,,,7.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LVA,Latvia,Year,2011,false,,,,,,,,,,SA_0000001789_LVA,Data source,,,,,,,,No data,827,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2010,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.5,,,,,,0.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,FIN,Finland,Year,2010,false,,,,,,,,,,SA_0000001789_FIN,Data source,,0.9,,,,,,0.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,,,,,,,,,,SA_0000001789_LTU,Data source,,15,,,,,,15,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,,,,,,,,,,SA_0000001789_CZE,Data source,,15.4,,,,,,15.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,,,,,,,,,,SA_0000001789_USA,Data source,,18.9,,,,,,18.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2010,false,,,,,,,,,,SA_0000001789_BLR,Data source,,20.7,,,,,,20.7,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,,,,,,,,,,SA_0000001789_IRL,Data source,,22.1,,,,,,22.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,false,,,,,,,,,,SA_0000001789_LVA,Data source,,22.1,,,,,,22.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2010,false,,,,,,,,,,SA_0000001789_PLW,Data source,,26.5,,,,,,26.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,,,,,,,,,,SA_0000001789_UKR,Data source,,26.9,,,,,,26.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,,,,,,,,,,SA_0000001789_AZE,Data source,,3.5,,,,,,3.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,,,,,,,,,,SA_0000001789_EST,Data source,,35.5,,,,,,35.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,,,,,,,,,,SA_0000001789_HRV,Data source,,4.1,,,,,,4.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,,,,,,,,,,SA_0000001789_HUN,Data source,,4.6,,,,,,4.6,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,GRD,Grenada,Year,2010,true,,,,,,,,,,SA_0000001789_GRD,Data source,,40,,,,,,40,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,,,,,,,,,,SA_0000001789_SVK,Data source,,5.7,,,,,,5.7,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2010,false,,,,,,,,,,SA_0000001789_CHL,Data source,,7.9,,,,,,7.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2009,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.5,,,,,,0.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,FIN,Finland,Year,2009,false,,,,,,,,,,SA_0000001789_FIN,Data source,,0.7,,,,,,0.7,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,false,,,,,,,,,,SA_0000001789_IRN,Data source,,0.8,,,,,,0.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,CZE,Czechia,Year,2009,false,,,,,,,,,,SA_0000001789_CZE,Data source,,16.2,,,,,,16.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,USA,United States of America,Year,2009,false,,,,,,,,,,SA_0000001789_USA,Data source,,19,,,,,,19,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2009,false,,,,,,,,,,SA_0000001789_PLW,Data source,,19.5,,,,,,19.5,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,BLR,Belarus,Year,2009,false,,,,,,,,,,SA_0000001789_BLR,Data source,,20.2,,,,,,20.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,false,,,,,,,,,,SA_0000001789_IRL,Data source,,23.1,,,,,,23.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2009,false,,,,,,,,,,SA_0000001789_UKR,Data source,,26.3,,,,,,26.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,false,,,,,,,,,,SA_0000001789_LVA,Data source,,26.9,,,,,,26.9,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2009,false,,,,,,,,,,SA_0000001789_AZE,Data source,,3.1,,,,,,3.1,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HRV,Croatia,Year,2009,false,,,,,,,,,,SA_0000001789_HRV,Data source,,3.4,,,,,,3.4,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,HUN,Hungary,Year,2009,false,,,,,,,,,,SA_0000001789_HUN,Data source,,5.7,,,,,,5.7,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,EST,Estonia,Year,2009,false,,,,,,,,,,SA_0000001789_EST,Data source,,53,,,,,,53,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2009,false,,,,,,,,,,SA_0000001789_SVK,Data source,,6.2,,,,,,6.2,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,AMR,Americas,Country,CHL,Chile,Year,2009,false,,,,,,,,,,SA_0000001789_CHL,Data source,,6.8,,,,,,6.8,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,false,,,,,,,,,,SA_0000001789_LTU,Data source,,7.3,,,,,,7.3,,,EN,2018-08-29T22:00:00.000Z
SA_0000001789,Alcohol-related crimes (% of all crimes),numeric,EUR,Europe,Country,NOR,Norway,Year,2008,false,,,,,,,,,,SA_0000001789_NOR,Data source,,0.6,,,,,,0.6,,,EN,2018-08-29T22:00:00.000Z
